Result Log
Cnf file: cnfs/1.cnf
Generator Seed: 8472672284
Config file contents: 

cnfs/1.cnf
logs/logdefault.txt
solutions/soldefault.txt
random
30
proportional
truncation
True 10000
True 15
False 2
100
50
No seed
plus
fronts/defparetos.txt

Run 1
2600	37	50	12	17
2650	37	50	12	17
2700	37	50	12	17
2750	37	50	12	17
2800	36	50	12	17
2850	36	50	12	17
2900	37	50	12	17
2950	38	50	12	17
3000	38	50	12	17
3050	37	50	12	17
3100	37	50	12	17
3150	37	50	12	17
3200	38	50	12	17
3250	40	50	11	17
3300	40	50	11	17
3350	40	50	11	17
3400	40	50	11	17
3450	40	50	11	17
3500	40	50	11	17
3550	40	50	11	17
3600	40	50	11	17
3650	40	50	11	17
3700	40	50	11	17
3750	40	47	11	17
3800	40	47	11	17
3850	40	47	11	17
3900	40	47	11	17
3950	40	47	11	17
4000	40	47	11	17
4050	40	47	11	17
4100	40	47	11	17
4150	40	47	11	17
4200	40	47	11	17
4250	40	47	11	17
4300	40	47	11	17
4350	40	47	11	17
4400	40	47	11	17
4450	40	47	11	17
4500	40	47	11	17

Run 11
100	36	45	6	12
150	36	46	6	12
200	36	46	6	12
250	36	47	6	12
300	36	47	6	12
350	37	47	6	12
400	37	47	6	12
450	37	47	6	12
500	37	47	6	12
550	37	47	6	12
600	37	47	6	13
650	37	47	6	13
700	37	47	6	14
750	37	47	6	14
800	37	47	6	14
850	37	47	6	14
900	37	47	6	14
950	37	47	6	14
1000	37	47	6	14
1050	37	47	6	14
1100	37	47	6	14
1150	38	47	7	14
1200	38	47	6	14
1250	38	47	7	14
1300	38	47	7	14
1350	38	47	7	14
1400	38	47	7	14
1450	38	47	7	14
1500	38	48	7	14
1550	38	48	7	14
1600	39	48	7	14
1650	39	48	7	14
1700	39	49	7	14
1750	39	49	7	15
1800	39	49	7	15
1850	39	49	7	15
1900	39	49	7	15
1950	39	49	7	15
2000	40	50	7	15
2050	40	50	8	15
2100	40	50	8	15
2150	40	50	8	15
2200	40	50	8	15
2250	40	50	8	16
2300	40	50	8	16
2350	40	50	8	16
2400	40	50	8	16
2450	40	50	9	16
2500	40	50	9	16
2550	40	50	9	17
2600	40	50	9	17
2650	40	50	9	17
2700	41	50	9	17
2750	41	50	9	17
2800	41	50	9	17
2850	40	50	10	17
2900	40	50	10	17
2950	39	50	10	17
3000	39	50	11	17
3050	38	50	11	17
3100	38	50	11	17
3150	36	50	12	18
3200	36	50	12	18
3250	36	50	12	18
3300	37	50	12	18
3350	37	50	12	18
3400	37	50	12	18
3450	37	50	12	18
3500	38	50	12	18
3550	38	50	12	18
3600	38	50	11	18
3650	38	50	11	18
3700	38	50	11	18
3750	38	50	11	18
3800	38	50	11	18
3850	39	50	11	18
3900	39	50	11	18
3950	39	50	11	18
4000	39	50	11	18
4050	40	50	11	18
4100	40	50	11	18
4150	40	50	11	18
4200	40	50	11	18
4250	40	50	11	18
4300	40	50	11	18
4350	40	50	11	18
4400	40	50	11	18
4450	40	50	11	18
4500	40	50	11	18
4550	40	50	11	18
4600	40	50	11	18
4650	40	50	11	18
4700	40	50	11	18
4750	40	50	11	18
4800	40	50	11	18

Run 12
100	36	46	6	13
150	36	46	6	13
200	36	46	6	13
250	36	46	6	13
300	36	46	7	13
350	36	46	7	13
400	36	46	7	13
450	36	46	7	13
500	36	46	7	13
550	36	48	7	13
600	37	48	7	14
650	37	48	7	14
700	37	48	7	14
750	37	48	7	14
800	37	48	7	14
850	37	49	7	14
900	37	49	7	15
950	37	49	7	15
1000	38	49	7	15
1050	38	49	7	15
1100	37	49	8	15
1150	38	49	8	15
1200	38	49	8	15
1250	38	49	8	15
1300	38	49	8	15
1350	38	49	8	15
1400	38	49	8	15
1450	38	49	8	15
1500	38	49	8	15
1550	39	49	8	15
1600	39	49	8	15
1650	39	49	9	15
1700	39	49	9	15
1750	39	49	9	15
1800	40	49	9	15
1850	40	49	9	15
1900	40	49	9	15
1950	40	49	9	15
2000	40	49	9	15
2050	40	49	9	15
2100	41	49	9	15
2150	41	49	9	15
2200	41	49	9	15
2250	41	49	9	15
2300	41	49	10	16
2350	40	49	10	16
2400	40	49	10	16
2450	41	49	10	16
2500	41	49	10	16
2550	42	49	10	16
2600	42	49	10	16
2650	43	49	9	16
2700	43	49	9	16
2750	43	49	9	16
2800	44	49	9	16
2850	44	49	9	16
2900	44	49	9	16
2950	44	49	9	16
3000	44	49	9	16
3050	44	49	9	16
3100	44	49	9	16
3150	44	49	9	16
3200	44	49	9	16
3250	44	49	9	16
3300	44	49	9	16
3350	44	49	9	16
3400	44	49	9	16
3450	45	49	9	16
3500	45	49	9	16
3550	45	49	9	16
3600	45	49	9	16
3650	45	49	9	16
3700	45	49	9	16
3750	45	49	9	16
3800	45	49	9	16
3850	45	49	9	16
3900	45	49	9	16
3950	45	49	9	16
4000	45	49	9	16
4050	45	49	9	16
4100	45	49	9	16
4150	45	49	9	16
4200	45	49	9	16

Run 13
100	35	43	6	12
150	35	44	7	12
200	35	44	6	12
250	35	45	7	13
300	35	47	7	13
350	35	47	7	13
400	36	47	7	13
450	36	47	7	15
500	35	47	7	15
550	36	47	7	15
600	36	47	7	15
650	36	47	7	15
700	36	47	7	15
750	36	48	7	15
800	37	48	7	15
850	37	48	7	15
900	37	48	7	15
950	37	48	7	15
1000	37	48	7	15
1050	37	48	7	15
1100	37	48	7	15
1150	37	48	8	15
1200	37	48	8	15
1250	37	48	8	15
1300	38	48	8	15
1350	38	48	8	15
1400	38	48	8	15
1450	38	48	8	15
1500	38	48	8	15
1550	38	48	8	15
1600	39	48	8	15
1650	39	48	8	15
1700	39	48	9	16
1750	39	48	9	16
1800	39	48	9	16
1850	39	48	9	16
1900	39	48	9	16
1950	39	48	9	16
2000	40	48	9	16
2050	40	48	9	16
2100	40	48	9	16
2150	40	48	9	17
2200	39	48	9	17
2250	39	49	9	17
2300	39	49	10	17
2350	39	49	10	17
2400	39	49	10	17
2450	38	49	10	17
2500	38	49	10	17
2550	39	49	10	17
2600	39	49	10	17
2650	39	49	11	17
2700	39	49	11	17
2750	38	49	11	17
2800	37	49	12	17
2850	37	49	12	17
2900	38	49	12	17
2950	38	49	12	17
3000	38	49	11	17
3050	38	49	11	17
3100	38	49	11	17
3150	38	49	11	17
3200	38	49	11	17
3250	38	49	12	17
3300	38	49	12	17
3350	37	49	12	17
3400	37	49	12	17
3450	37	49	12	17
3500	37	49	12	17
3550	37	49	12	17
3600	37	49	12	17
3650	37	49	12	17
3700	37	49	12	17
3750	37	49	12	17
3800	37	49	12	17
3850	37	49	12	17
3900	37	49	12	17
3950	37	49	12	17
4000	37	49	12	17
4050	37	49	12	17
4100	37	49	12	17
4150	37	49	12	17
4200	37	49	12	17
4250	37	49	12	17
4300	37	49	12	17

Run 14
100	35	46	6	12
150	35	46	7	12
200	35	46	6	12
250	35	46	6	12
300	35	46	6	12
350	35	46	7	12
400	36	46	6	12
