From log file: logs/1withrestarts.txt

Evals | 1 2 3 ... AVG
150	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	45	44	44	44	44	44	44	44	44	
200	45	45	45	45	45	44	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	
250	45	45	46	45	45	45	45	45	45	46	46	46	45	45	45	45	45	45	45	45	45	46	45	45	46	46	45	46	46	45	
300	46	46	46	46	46	45	46	46	45	46	46	46	46	46	46	46	46	46	46	46	46	47	46	46	46	46	46	46	46	46	
350	46	46	47	46	46	46	46	46	46	46	47	46	46	46	46	46	46	46	46	46	47	47	46	47	46	46	46	47	47	46	
400	46	46	47	47	46	46	47	47	46	47	47	47	46	46	47	47	47	47	46	46	47	47	47	47	47	47	47	47	47	47	
450	47	47	48	47	47	47	47	47	47	47	48	47	47	47	47	47	47	47	47	47	47	48	47	48	47	47	47	47	48	47	
500	47	47	48	47	47	47	48	47	47	48	48	48	47	47	48	47	47	47	47	47	48	48	47	48	47	48	47	48	48	47	
550	47	47	48	48	47	47	48	48	47	48	48	48	47	48	48	48	48	48	47	48	48	48	48	48	48	48	48	48	48	47	
600	47	48	48	48	48	48	48	48	48	49	49	48	48	48	48	48	48	48	47	48	48	49	48	49	48	48	48	48	49	48	
650	48	48	49	48	48	48	48	48	48	49	49	49	48	48	48	48	49	48	48	48	48	49	48	49	48	48	48	48	49	48	
700	48	48	49	48	48	48	49	48	48	49	49	49	48	48	49	48	49	48	48	49	48	49	48	49	49	49	49	49	49	48	
750	48	48	49	49	49	48	49	49	49	49	50	49	49	49	49	49	49	49	48	49	49	49	49	49	49	49	49	49	49	48	
800	48	49	49	49	49	49	49	49	49	50	50	49	49	49	49	49	49	49	48	49	49	50	49	50	49	49	49	49	50	49	
850	49	49	50	49	49	49	49	49	49	50	50	49	49	49	49	49	49	49	49	49	49	50	49	50	49	49	49	50	50	49	
900	49	49	50	49	50	49	49	49	49	50	48	50	49	49	50	49	49	49	49	49	49	50	49	50	49	49	49	50	50	49	
950	49	49	50	49	50	49	49	49	50	50	49	50	49	49	50	50	50	50	49	50	49	50	50	50	50	49	50	50	50	49	
1000	50	49	48	50	50	49	50	48	50	50	50	50	50	49	50	50	50	50	49	50	49	50	50	50	50	49	50	50	50	49	
1050	50	49	49	50	50	50	50	49	50	48	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	50	50	50	50	49	
1100	50	49	50	50	50	50	48	50	50	49	50	48	50	50	50	50	48	50	50	48	49	48	50	48	48	50	48	48	48	50	
1150	50	49	50	50	50	48	49	50	50	50	50	49	48	50	50	50	49	50	50	49	50	49	48	49	49	50	49	49	49	50	
1200	50	48	50	50	50	49	50	50	50	50	50	50	49	48	50	48	50	48	50	50	48	49	49	50	50	50	50	50	50	50	
1250	50	49	50	50	48	50	50	50	50	50	50	50	50	49	50	49	50	49	48	50	49	50	50	50	50	50	50	50	50	48	
1300	50	49	50	48	49	50	50	50	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	50	50	48	50	50	50	49	
1350	50	50	50	49	50	50	50	50	48	50	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	
1400	50	50	50	50	50	50	50	50	49	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1500	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1550	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1600	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1650	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1700	50	50	50	50	50	50	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1750	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1800	50	50	48	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1850	50	50	49	50	50	50	50	49	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
1900	50	50	50	50	50	50	48	50	50	49	50	48	50	50	50	50	48	50	50	48	50	48	50	48	48	50	48	48	48	50	
1950	50	50	50	50	50	48	49	50	50	50	50	49	48	50	50	50	49	50	50	49	50	49	48	49	49	50	49	49	49	50	
2000	50	48	50	50	50	49	50	50	50	50	50	50	49	48	50	48	50	48	50	50	48	50	49	50	50	50	50	50	50	50	
2050	50	49	50	50	49	50	50	50	50	50	50	50	50	49	50	49	50	49	48	50	49	50	50	50	50	50	50	50	50	48	
2100	50	50	50	48	49	50	50	50	50	50	50	50	50	49	50	50	50	50	49	50	50	50	50	50	50	48	50	50	50	49	
2150	50	50	50	49	50	50	50	50	48	50	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	
2200	50	50	50	50	50	50	50	50	49	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2300	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2350	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2400	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2450	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2500	50	50	50	50	50	50	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2550	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2600	50	50	48	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2650	50	50	49	50	50	50	50	49	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
2700	50	50	50	50	50	50	48	50	50	49	50	48	50	50	50	50	48	50	50	48	50	48	50	48	48	50	48	48	49	50	
2750	50	50	50	50	50	48	49	50	50	50	50	49	48	50	50	50	49	50	50	49	50	49	48	49	49	50	49	49	49	50	
2800	50	48	50	50	50	49	50	50	50	50	50	50	49	48	50	48	50	48	50	50	48	50	49	50	50	50	50	50	50	50	
2850	50	49	50	50	48	50	50	50	50	50	50	50	50	49	50	49	50	49	48	50	49	50	50	50	50	50	50	50	50	48	
2900	50	49	50	48	49	50	50	50	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	50	50	48	50	50	50	49	
2950	50	50	50	49	50	50	50	50	48	50	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	
3000	50	50	50	50	50	50	50	50	49	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3100	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3150	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3200	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3250	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3300	50	50	50	50	50	50	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3350	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3400	50	50	48	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3450	50	50	49	50	50	50	50	49	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3500	50	50	50	50	50	50	48	50	50	49	50	48	50	50	50	50	48	50	50	48	50	48	50	48	48	50	49	48	48	50	
3550	50	50	50	50	50	48	49	50	50	50	50	49	48	50	50	50	49	50	50	49	50	49	48	49	49	50	50	49	49	50	
3600	50	48	50	50	50	49	49	50	50	50	50	50	49	48	50	48	50	48	50	49	48	50	49	50	50	50	50	50	50	50	
3650	50	49	50	50	48	50	50	50	50	50	50	50	50	49	50	49	50	49	48	50	49	50	50	50	50	50	50	50	50	48	
3700	50	49	50	48	49	50	50	50	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	50	50	48	50	50	50	49	
3750	50	50	50	49	50	50	50	50	48	50	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	
3800	50	50	50	50	50	50	50	50	49	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3900	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
3950	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
4000	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
4050	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
4100	50	50	50	50	50	50	50	50	50	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
4150	50	50	50	50	50	50	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
4200	50	50	48	50	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
4250	50	50	49	50	50	50	50	49	50	48	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	
4300	50	50	50	50	50	50	48	50	50	49	50	48	50	50	50	50	48	50	50	48	50	48	50	48	48	50	48	48	48	50	
4350	50	50	50	50	50	48	49	50	50	50	50	49	48	50	50	50	49	50	50	49	50	49	48	49	49	50	49	49	49	50	
4400	50	48	50	50	50	49	50	50	50	50	50	50	49	48	50	48	50	48	50	50	48	50	49	50	50	50	50	50	50	50	
4450	50	49	50	50	48	50	50	50	50	50	50	50	50	49	50	49	50	49	48	50	49	50	50	50	50	50	50	50	50	48	
