From log file: logs/log2.txt

Evals | 1 2 3 ... AVG
150	60	60	60	59	60	60	61	61	61	60	60	60	60	61	61	61	60	60	60	61	60	60	60	60	61	60	60	60	60	61	
200	61	61	62	60	61	62	62	62	62	61	61	61	62	62	62	62	61	62	61	62	61	61	61	61	62	61	61	61	61	63	
250	62	62	62	61	62	62	63	63	63	62	63	62	62	62	63	63	62	63	62	64	62	62	63	62	63	63	62	62	63	64	
300	63	63	63	62	63	63	64	63	63	63	63	62	63	63	64	64	63	63	63	64	63	63	63	63	64	63	63	63	63	64	
350	64	64	64	63	64	64	65	64	64	63	64	63	64	64	65	64	64	64	64	65	64	63	64	64	64	64	64	64	64	65	
400	64	64	65	64	64	65	65	65	65	64	65	64	64	65	66	65	64	65	65	66	64	64	65	65	65	65	65	65	65	66	
450	65	65	65	64	65	65	66	65	65	65	66	64	65	65	66	65	65	65	66	66	65	65	66	65	66	66	66	65	66	66	
500	65	66	66	65	66	66	66	66	66	65	66	65	66	66	66	66	66	66	66	66	65	65	66	66	66	66	66	65	66	67	
550	66	66	66	65	66	66	67	66	66	66	66	66	66	66	67	66	66	66	67	67	66	66	67	66	66	67	66	66	67	67	
600	66	66	67	66	67	67	67	67	66	66	67	66	66	67	67	67	67	66	67	67	67	66	67	67	66	67	67	66	67	67	
650	67	67	67	66	67	67	68	67	67	67	67	66	67	67	67	67	67	67	68	68	67	67	68	67	67	67	67	67	67	68	
700	67	67	67	66	67	67	68	67	67	67	68	67	67	67	68	67	68	67	68	68	67	67	68	68	67	68	67	67	68	68	
750	67	68	68	67	68	67	68	67	67	67	68	67	67	68	68	68	68	67	68	68	68	67	68	68	67	68	68	68	68	68	
800	68	68	68	67	68	68	69	68	68	68	68	67	68	68	68	68	69	68	68	69	68	68	69	69	67	68	68	68	68	68	
850	68	68	69	68	68	68	69	68	68	68	69	68	68	68	69	68	69	68	69	69	68	68	69	69	68	68	68	68	69	68	
900	68	69	69	68	69	68	69	68	68	69	69	68	68	68	69	69	69	68	69	69	69	68	69	69	68	69	69	69	69	68	
950	69	69	69	68	69	69	70	68	69	69	69	68	68	69	69	69	69	68	69	69	69	69	69	69	68	69	69	69	69	69	
1000	69	69	69	69	69	69	70	68	69	69	69	69	68	69	69	69	70	68	69	70	69	69	70	70	68	69	69	69	70	69	
1050	69	69	69	69	69	69	70	68	69	70	69	69	69	69	69	69	70	69	69	70	69	69	70	70	68	69	69	69	70	69	
1100	69	70	69	69	70	69	70	69	69	70	70	69	69	69	70	70	70	69	70	70	70	69	70	70	68	69	69	70	70	69	
1150	69	70	69	69	70	69	70	69	69	70	70	69	69	70	70	70	70	69	70	70	70	70	70	70	69	70	69	70	70	69	
1200	69	70	70	70	70	69	70	69	69	70	70	69	69	70	70	70	70	69	70	70	70	70	70	70	69	70	70	70	70	69	
1250	70	70	70	70	70	69	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	69	
