Result Log
Cnf file: cnfs/4.cnf
Generator Seed: 5871471769
Config file contents: 

cnfs/4.cnf
logs/log4.txt
solutions/sol4.txt
random
30
proportional
truncation
True 10000
False 15
False 15
False 2
100
50
No seed
plus
False

Run 1
150	936	950
200	939	958
250	942	964
300	944	964
350	946	964
400	948	964
450	950	964
500	951	964
550	953	973
600	955	973
650	956	973
700	957	976
750	960	976
800	961	976
850	964	982
900	965	982
950	966	990
1000	968	990
1050	969	990
1100	970	990
1150	971	990
1200	972	990
1250	973	993
1300	974	993
1350	975	993
1400	976	993
1450	978	998
1500	979	998
1550	980	998
1600	981	998
1650	982	998
1700	984	999
1750	985	999
1800	987	999
1850	989	1000
1900	990	1001
1950	992	1007
2000	993	1007
2050	994	1007
2100	995	1007
2150	997	1007
2200	998	1010
2250	1000	1011
2300	1001	1011
2350	1002	1011
2400	1003	1012
2450	1005	1017
2500	1006	1017
2550	1007	1017
2600	1008	1017
2650	1009	1017
2700	1010	1019
2750	1011	1019
2800	1012	1026
2850	1013	1026
2900	1013	1026
2950	1015	1026
3000	1016	1026
3050	1017	1027
3100	1019	1027
3150	1020	1028
3200	1021	1028
3250	1021	1029
3300	1022	1029
3350	1023	1030
3400	1024	1031
3450	1025	1031
3500	1026	1033
3550	1026	1033
3600	1027	1035
3650	1028	1035
3700	1029	1035
3750	1029	1035
3800	1030	1035
3850	1031	1035
3900	1031	1035
3950	1032	1040
4000	1032	1040
4050	1033	1040
4100	1034	1040
4150	1034	1040
4200	1035	1040
4250	1036	1041
4300	1036	1041
4350	1037	1041
4400	1037	1042
4450	1038	1042
4500	1038	1042
4550	1039	1043
4600	1039	1043
4650	1040	1043
4700	1040	1043
4750	1040	1043
4800	1041	1043
4850	1041	1043
4900	1041	1043
4950	1042	1044
5000	1042	1045
5050	1042	1045
5100	1042	1045
5150	1043	1045
5200	1043	1045
5250	1043	1045
5300	1043	1045
5350	1044	1046
5400	1044	1046
5450	1044	1046
5500	1044	1046
5550	1045	1046
5600	1045	1046
5650	1045	1046
5700	1045	1046
5750	1045	1046
5800	1046	1046
5850	1046	1046
5900	1046	1046
5950	1046	1046
6000	1046	1046
6050	1046	1046
6100	1046	1046
6150	1046	1046
6200	1046	1046
6250	1046	1046
6300	1046	1046
6350	1046	1046
6400	1046	1046
6450	1046	1046
6500	1046	1046
6550	1046	1046
6600	1046	1046
6650	1046	1046
6700	1046	1046
6750	1046	1046
6800	1046	1046
6850	1046	1046
6900	1046	1046
6950	1046	1046
7000	1046	1046
7050	1046	1046
7100	1046	1046
7150	1046	1046
7200	1046	1046
7250	1046	1046
7300	1046	1046
7350	1046	1046
7400	1046	1046
7450	1046	1046
7500	1046	1046
7550	1046	1046
7600	1046	1046
7650	1046	1046
7700	1046	1046
7750	1046	1046
7800	1046	1046
7850	1046	1046
7900	1046	1046
7950	1046	1046
8000	1046	1046
8050	1046	1046
8100	1046	1046
8150	1046	1046
8200	1046	1046
8250	1046	1046
8300	1046	1046
8350	1046	1046
8400	1046	1046
8450	1046	1046
8500	1046	1046
8550	1046	1046
8600	1046	1046
8650	1046	1046
8700	1046	1046
8750	1046	1046
8800	1046	1046
8850	1046	1046
8900	1046	1046
8950	1046	1046
9000	1046	1046
9050	1046	1046
9100	1046	1046
9150	1046	1046
9200	1046	1046
9250	1046	1046
9300	1046	1046
9350	1046	1046
9400	1046	1046
9450	1046	1046
9500	1046	1046
9550	1046	1046
9600	1046	1046
9650	1046	1046
9700	1046	1046
9750	1046	1046
9800	1046	1046
9850	1046	1046
9900	1046	1046
9950	1046	1046
10000	1046	1046

Run 2
150	935	953
200	939	954
250	943	964
300	944	964
350	947	965
400	949	968
450	950	968
500	953	974
550	955	974
600	957	976
650	959	976
700	961	976
750	962	976
800	964	976
850	965	978
900	966	978
950	967	978
1000	968	978
1050	970	989
1100	971	989
1150	971	989
1200	972	989
1250	973	989
1300	974	989
1350	976	989
1400	977	989
1450	978	989
1500	979	989
1550	980	989
1600	981	989
1650	983	992
1700	984	993
1750	985	1004
1800	987	1004
1850	989	1004
1900	990	1004
1950	991	1004
2000	992	1004
2050	994	1004
2100	995	1011
2150	997	1011
2200	998	1011
2250	999	1011
2300	1001	1011
2350	1002	1016
2400	1003	1016
2450	1004	1016
2500	1006	1016
2550	1008	1016
2600	1009	1018
2650	1011	1020
2700	1012	1023
2750	1014	1023
2800	1014	1023
2850	1015	1023
2900	1016	1023
2950	1017	1026
3000	1018	1028
3050	1019	1028
3100	1020	1028
3150	1021	1030
3200	1022	1030
3250	1023	1030
3300	1024	1030
3350	1025	1030
3400	1026	1032
3450	1027	1032
3500	1028	1034
3550	1029	1034
3600	1030	1034
3650	1030	1035
3700	1031	1036
3750	1032	1036
3800	1032	1037
3850	1033	1039
3900	1034	1039
3950	1034	1043
4000	1035	1043
4050	1036	1043
4100	1037	1043
4150	1037	1043
4200	1038	1043
4250	1039	1043
4300	1039	1043
4350	1040	1043
4400	1040	1044
4450	1041	1044
4500	1041	1046
4550	1042	1046
4600	1042	1046
4650	1043	1046
4700	1043	1046
4750	1043	1046
4800	1044	1046
4850	1044	1047
4900	1044	1047
4950	1045	1047
5000	1045	1047
5050	1045	1047
5100	1045	1047
5150	1046	1048
5200	1046	1048
5250	1046	1048
5300	1046	1048
5350	1046	1048
5400	1047	1049
5450	1047	1049
5500	1047	1049
5550	1047	1049
5600	1047	1049
5650	1048	1049
5700	1048	1049
5750	1048	1049
5800	1048	1049
5850	1048	1049
5900	1049	1050
5950	1049	1050
6000	1049	1050
6050	1049	1050
6100	1049	1050
6150	1049	1050
6200	1049	1050
6250	1049	1050
6300	1049	1050
6350	1049	1050
6400	1049	1050
6450	1049	1050
6500	1049	1050
6550	1049	1050
6600	1050	1050
6650	1050	1050
6700	1050	1050
6750	1050	1050
6800	1050	1050
6850	1050	1050
6900	1050	1050
6950	1050	1050
7000	1050	1050
7050	1050	1050
7100	1050	1050
7150	1050	1050
7200	1050	1050
7250	1050	1050
7300	1050	1050
7350	1050	1050
7400	1050	1050
7450	1050	1050
7500	1050	1050
7550	1050	1050
7600	1050	1050
7650	1050	1050
7700	1050	1050
7750	1050	1050
7800	1050	1050
7850	1050	1050
7900	1050	1050
7950	1050	1050
8000	1050	1050
8050	1050	1050
8100	1050	1050
8150	1050	1050
8200	1050	1050
8250	1050	1050
8300	1050	1050
8350	1050	1050
8400	1050	1050
8450	1050	1050
8500	1050	1050
8550	1050	1050
8600	1050	1050
8650	1050	1050
8700	1050	1050
8750	1050	1050
8800	1050	1050
8850	1050	1050
8900	1050	1050
8950	1050	1050
9000	1050	1050
9050	1050	1050
9100	1050	1050
9150	1050	1050
9200	1050	1050
9250	1050	1050
9300	1050	1050
9350	1050	1050
9400	1050	1050
9450	1050	1050
9500	1050	1050
9550	1050	1050
9600	1050	1050
9650	1050	1050
9700	1050	1050
9750	1050	1050
9800	1050	1050
9850	1050	1050
9900	1050	1050
9950	1050	1050
10000	1050	1050

Run 3
150	937	963
200	942	963
250	945	967
300	948	968
350	950	968
400	951	968
450	953	968
500	953	968
550	955	970
600	956	970
650	958	970
700	960	980
750	962	980
800	963	980
850	965	980
900	966	980
950	967	980
1000	968	980
