Result Log
Cnf file: cnfs/4.cnf
Generator Seed: 2587693502
Config file contents: 

cnfs/4.cnf
logs/log4.txt
solutions/sol4.txt
random
30
proportional
truncation
True 10000
False 20
False 20
100
50

Run 1
150	935	958
200	939	960
250	943	970
300	946	970
350	948	970
400	951	970
450	953	970
500	955	970
550	956	974
600	957	974
650	959	977
700	961	977
750	962	977
800	963	977
850	964	977
900	966	979
950	967	979
1000	968	979
1050	970	984
1100	971	984
1150	972	986
1200	974	987
1250	975	987
1300	976	987
1350	978	987
1400	979	987
1450	979	987
1500	980	989
1550	982	994
1600	983	994
1650	984	994
1700	985	994
1750	986	994
1800	986	994
1850	987	994
1900	988	1001
1950	989	1001
2000	990	1001
2050	991	1001
2100	992	1002
2150	993	1005
2200	994	1005
2250	994	1005
2300	996	1007
2350	997	1007
2400	998	1007
2450	999	1007
2500	1000	1014
2550	1001	1014
2600	1001	1014
2650	1002	1014
2700	1003	1014
2750	1004	1015
2800	1006	1015
2850	1006	1015
2900	1008	1019
2950	1009	1019
3000	1010	1019
3050	1012	1021
3100	1013	1021
3150	1014	1021
3200	1015	1023
3250	1016	1023
3300	1017	1023
3350	1018	1024
3400	1019	1026
3450	1019	1026
3500	1020	1026
3550	1022	1028
3600	1023	1030
3650	1024	1033
3700	1025	1033
3750	1026	1034
3800	1027	1036
3850	1028	1036
3900	1029	1036
3950	1030	1039
4000	1031	1039
4050	1032	1039
4100	1033	1039
4150	1033	1039
4200	1034	1041
4250	1035	1041
4300	1036	1041
4350	1036	1042
4400	1037	1042
4450	1037	1045
4500	1038	1045
4550	1038	1045
4600	1039	1045
4650	1040	1045
4700	1040	1045
4750	1041	1045
4800	1041	1045
4850	1042	1045
4900	1042	1046
4950	1043	1046
5000	1043	1047
5050	1044	1047
5100	1044	1047
5150	1045	1047
5200	1045	1048
5250	1046	1049
5300	1046	1049
5350	1046	1049
5400	1047	1049
5450	1047	1050
5500	1048	1050
5550	1048	1050
5600	1048	1050
5650	1049	1051
5700	1049	1051
5750	1049	1051
5800	1049	1051
5850	1050	1051
5900	1050	1051
5950	1050	1052
6000	1050	1052
6050	1050	1052
6100	1050	1052
6150	1051	1052
6200	1051	1052
6250	1051	1052
6300	1051	1052
6350	1051	1052
6400	1051	1052
6450	1051	1052
6500	1052	1052
6550	1052	1052
6600	1052	1052
6650	1052	1052
6700	1052	1052
6750	1052	1052
6800	1052	1052
6850	1052	1052
6900	1052	1052
6950	1052	1052
7000	1052	1052
7050	1052	1052
7100	1052	1052
7150	1052	1052
7200	1052	1052
7250	1052	1052
7300	1052	1052
7350	1052	1052
7400	1052	1052
7450	1052	1052
7500	1052	1052
7550	1052	1052
7600	1052	1052
7650	1052	1052
7700	1052	1052
7750	1052	1052
7800	1052	1052
7850	1052	1052
7900	1052	1052
7950	1052	1052
8000	1052	1052
8050	1052	1052
8100	1052	1052
8150	1052	1052
8200	1052	1052
8250	1052	1052
8300	1052	1052
8350	1052	1052
8400	1052	1052
8450	1052	1052
8500	1052	1052
8550	1052	1052
8600	1052	1052
8650	1052	1052
8700	1052	1052
8750	1052	1052
8800	1052	1052
8850	1052	1052
8900	1052	1052
8950	1052	1052
9000	1052	1052
9050	1052	1052
9100	1052	1052
9150	1052	1052
9200	1052	1052
9250	1052	1052
9300	1052	1052
9350	1052	1052
9400	1052	1052
9450	1052	1052
9500	1052	1052
9550	1052	1052
9600	1052	1052
9650	1052	1052
9700	1052	1052
9750	1052	1052
9800	1052	1052
9850	1052	1052
9900	1052	1052
9950	1052	1052
10000	1052	1052

Run 2
150	938	955
200	940	961
250	943	962
300	946	967
350	948	967
400	950	967
450	952	967
500	954	971
550	956	972
600	958	973
650	961	973
700	962	973
750	963	976
800	964	976
850	966	976
900	966	976
950	968	983
1000	969	984
1050	970	984
1100	971	984
1150	972	984
1200	973	986
1250	974	989
1300	975	991
1350	976	991
1400	977	991
1450	979	991
1500	980	991
1550	981	994
1600	983	996
1650	984	996
1700	985	996
1750	986	996
1800	987	996
1850	988	1007
1900	989	1007
1950	990	1007
2000	991	1007
2050	992	1007
2100	993	1007
2150	994	1007
2200	994	1007
2250	995	1010
2300	997	1010
2350	998	1011
2400	999	1011
2450	1000	1011
2500	1001	1011
2550	1002	1012
2600	1003	1013
2650	1004	1014
2700	1005	1014
2750	1006	1014
2800	1007	1015
2850	1008	1017
2900	1009	1017
2950	1010	1022
3000	1011	1022
3050	1012	1022
3100	1013	1023
3150	1014	1023
3200	1015	1023
3250	1016	1023
3300	1017	1026
3350	1019	1029
3400	1020	1029
3450	1021	1029
3500	1022	1030
3550	1023	1030
3600	1024	1032
3650	1025	1032
3700	1026	1032
3750	1027	1032
3800	1028	1032
3850	1028	1033
3900	1030	1034
3950	1031	1036
4000	1031	1039
4050	1032	1039
4100	1033	1040
4150	1033	1040
4200	1034	1041
4250	1035	1041
4300	1036	1041
4350	1036	1041
4400	1037	1044
4450	1038	1044
4500	1039	1044
4550	1040	1044
4600	1040	1045
4650	1041	1045
4700	1042	1045
4750	1042	1046
4800	1042	1046
4850	1043	1047
4900	1043	1047
4950	1044	1047
5000	1044	1047
5050	1045	1047
5100	1045	1048
5150	1045	1048
5200	1045	1048
5250	1046	1048
5300	1046	1048
5350	1046	1049
5400	1047	1049
5450	1047	1050
5500	1047	1050
5550	1048	1050
5600	1048	1050
5650	1048	1050
5700	1048	1050
5750	1049	1050
5800	1049	1050
5850	1049	1050
5900	1049	1050
5950	1049	1051
6000	1049	1051
6050	1050	1051
6100	1050	1051
6150	1050	1051
6200	1050	1051
6250	1050	1051
6300	1050	1051
6350	1050	1051
6400	1051	1051
6450	1051	1051
6500	1051	1051
6550	1051	1051
6600	1051	1051
6650	1051	1051
6700	1051	1051
6750	1051	1051
6800	1051	1051
6850	1051	1051
6900	1051	1051
6950	1051	1051
7000	1051	1051
7050	1051	1051
7100	1051	1051
7150	1051	1051
7200	1051	1051
7250	1051	1051
7300	1051	1051
7350	1051	1051
7400	1051	1051
7450	1051	1051
7500	1051	1051
7550	1051	1051
7600	1051	1051
7650	1051	1051
7700	1051	1051
7750	1051	1051
7800	1051	1051
7850	1051	1051
7900	1051	1051
7950	1051	1051
8000	1051	1051
8050	1051	1051
8100	1051	1051
8150	1051	1051
8200	1051	1051
8250	1051	1051
8300	1051	1051
8350	1051	1051
8400	1051	1051
8450	1051	1051
8500	1051	1051
8550	1051	1051
8600	1051	1051
8650	1051	1051
8700	1051	1051
8750	1051	1051
8800	1051	1051
8850	1051	1051
8900	1051	1051
8950	1051	1051
9000	1051	1051
9050	1051	1051
9100	1051	1051
9150	1051	1051
9200	1051	1051
9250	1051	1051
9300	1051	1051
9350	1051	1051
9400	1051	1051
9450	1051	1051
9500	1051	1051
9550	1051	1051
9600	1051	1051
9650	1051	1051
9700	1051	1051
9750	1051	1051
9800	1051	1051
9850	1051	1051
9900	1051	1051
9950	1051	1051
10000	1051	1051

Run 3
150	936	955
200	939	955
250	941	955
300	943	955
350	946	962
400	948	963
450	949	966
500	951	966
550	952	968
600	954	975
650	956	975
700	957	975
750	958	975
800	960	975
850	962	975
900	964	983
950	965	983
1000	966	983
1050	967	983
1100	969	984
1150	971	986
1200	972	986
1250	973	986
1300	974	986
